date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:44	66539/66539	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-103eb%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/forms-file-upload.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/forms-file-upload.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:44	75516/75516	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-126fc%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/forms-pickers.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/forms-pickers.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:44	88216/88216	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-15898%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/forms-selects.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/forms-selects.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:45	72334/72334	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-11a8e%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/forms-sliders.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/forms-sliders.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:45	80213/80213	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-13955%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/forms-switches.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/forms-switches.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:45	72547/72547	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-11b63%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/forms-extras.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/forms-extras.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:45	99902/99902	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-1863e%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/form-layouts-vertical.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/form-layouts-vertical.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:46	111566/111566	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-1b3ce%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/form-layouts-horizontal.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/form-layouts-horizontal.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:46	80379/80379	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-139fb%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/form-layouts-sticky.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/form-layouts-sticky.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:46	106204/106204	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-19edc%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/form-wizard-numbered.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/form-wizard-numbered.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:46	108963/108963	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-1a9a3%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/form-wizard-icons.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/form-wizard-icons.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:46	85239/85239	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-14cf7%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/form-validation.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/form-validation.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:47	173262/173262	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-2a4ce%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/tables-basic.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/tables-basic.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:47	73047/73047	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-11d57%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/tables-datatables-basic.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/tables-datatables-basic.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:47	70895/70895	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-114ef%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/tables-datatables-advanced.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/tables-datatables-advanced.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:47	69113/69113	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-10df9%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/tables-datatables-extensions.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/tables-datatables-extensions.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:47	77696/77696	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-12f80%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/charts-apex.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/charts-apex.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:48	75069/75069	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-1253d%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/charts-chartjs.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/charts-chartjs.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:48	67160/67160	---MCZ	200	added ('OK')	text/html	etag:W/%226256b72a-10658%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/maps-leaflet.html	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/maps-leaflet.html	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:48	43065/43065	---M--	200	added ('OK')	image/png	etag:%226256b72a-a839%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/1.png	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/1.png	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:48	57946/57946	---M--	200	added ('OK')	image/png	etag:%226256b72a-e25a%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/2.png	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/2.png	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:49	42721/42721	---M--	200	added ('OK')	image/png	etag:%226256b72a-a6e1%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/9.png	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/9.png	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:49	41097/41097	---M--	200	added ('OK')	image/png	etag:%226256b72a-a089%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/5.png	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/5.png	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:49	50536/50536	---M--	200	added ('OK')	image/png	etag:%226256b72a-c568%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/6.png	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/6.png	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:49	53393/53393	---M--	200	added ('OK')	image/png	etag:%226256b72a-d091%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/4.png	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/4.png	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:49	51476/51476	---M--	200	added ('OK')	image/png	etag:%226256b72a-c914%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/12.png	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/12.png	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:50	48144/48144	---M--	200	added ('OK')	image/png	etag:%226256b72a-bc10%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/14.png	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/14.png	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:50	54132/54132	---M--	200	added ('OK')	image/png	etag:%226256b72a-d374%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/10.png	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/avatars/10.png	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:50	4506/4506	---M--	200	added ('OK')	image/png	etag:%226256b72a-119a%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/icons/misc/pdf.png	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/img/icons/misc/pdf.png	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:50	91107/91107	---MCZ	200	added ('OK')	application/javascript	etag:W/%226256b72a-163e3%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/jquery/jquery.js	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/jquery/jquery.js	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:51	20530/20530	---MCZ	200	added ('OK')	application/javascript	etag:W/%226256b72a-5032%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/popper/popper.js	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/popper/popper.js	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:51	95244/95244	---MCZ	200	added ('OK')	application/javascript	etag:W/%226256b72a-1740c%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/js/bootstrap.js	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/js/bootstrap.js	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:51	19556/19556	---MCZ	200	added ('OK')	application/javascript	etag:W/%226256b72a-4c64%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.js	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.js	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:51	21305/21305	---MCZ	200	added ('OK')	application/javascript	etag:W/%226256b72a-5339%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/hammer/hammer.js	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/hammer/hammer.js	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:51	50192/50192	---MCZ	200	added ('OK')	application/javascript	etag:W/%226256b72a-c410%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/i18n/i18n.js	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/i18n/i18n.js	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:52	44956/44956	---MCZ	200	added ('OK')	application/javascript	etag:W/%226256b72a-af9c%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/typeahead-js/typeahead.js	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/typeahead-js/typeahead.js	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:52	21537/21537	---MCZ	200	added ('OK')	application/javascript	etag:W/%226256b72a-5421%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/js/menu.js	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/js/menu.js	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:52	488365/488365	---MCZ	200	added ('OK')	application/javascript	etag:W/%226256b72a-773ad%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/apex-charts/apexcharts.js	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/libs/apex-charts/apexcharts.js	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:52	9817/9817	---MCZ	200	added ('OK')	application/javascript	etag:W/%226256b72c-2659%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/js/main.js	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/js/main.js	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:53	7503/7503	---MCZ	200	added ('OK')	application/javascript	etag:W/%226256b72c-1d4f%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/js/dashboards-analytics.js	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/js/dashboards-analytics.js	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/vertical-menu-template-bordered/dashboards-analytics.html)
20:07:53	34418/34418	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2014:37:55%20GMT	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.eot	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.eot	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.css)
20:07:53	34418/34418	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2014:37:55%20GMT	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.woff2	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.woff2	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.css)
20:07:53	178/178	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2014:37:55%20GMT	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.woff	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.woff	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.css)
20:07:54	178/178	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2014:37:56%20GMT	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.ttf	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.ttf	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.css)
20:07:54	178/178	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jun%202022%2014:37:56%20GMT	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.svg?	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxiconsd41d.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.css)
20:07:55	102988/102988	---M--	200	added ('OK')	application/octet-stream	etag:%226256b72a-1924c%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons/boxicons.woff2	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons/boxicons.woff2	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.css)
20:07:55	292572/292572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226256b72a-476dc%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons/boxicons.eot	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons/boxicons.eot	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.css)
20:07:55	292480/292480	---M--	200	added ('OK')	application/font-woff	etag:%226256b72a-47680%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons/boxicons.woff	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons/boxicons.woff	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.css)
20:07:55	1125137/1125137	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-112b11%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons/boxicons.svg?	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons/boxiconsd41d.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.css)
20:07:56	23940/23940	---M--	200	added ('OK')	application/octet-stream	etag:%226256b72a-5d84%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome/fa-regular-400.woff2	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome/fa-regular-400.woff2	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome.css)
20:07:56	60520/60520	---M--	200	added ('OK')	application/octet-stream	etag:%226256b72a-ec68%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome/fa-regular-400.ttf	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome/fa-regular-400.ttf	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome.css)
20:07:56	292404/292404	---M--	200	added ('OK')	application/octet-stream	etag:%226256b72a-47634%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons/boxicons.ttf	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons/boxicons.ttf	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/boxicons.css)
20:07:56	154228/154228	---M--	200	added ('OK')	application/octet-stream	etag:%226256b72a-25a74%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome/fa-solid-900.woff2	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome/fa-solid-900.woff2	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome.css)
20:07:56	388460/388460	---M--	200	added ('OK')	application/octet-stream	etag:%226256b72a-5ed6c%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome/fa-solid-900.ttf	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome/fa-solid-900.ttf	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome.css)
20:07:57	105536/105536	---M--	200	added ('OK')	application/octet-stream	etag:%226256b72a-19c40%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome/fa-brands-400.woff2	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome/fa-brands-400.woff2	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome.css)
20:07:57	181852/181852	---M--	200	added ('OK')	application/octet-stream	etag:%226256b72a-2c65c%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome/fa-brands-400.ttf	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome/fa-brands-400.ttf	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/fontawesome.css)
20:07:57	33473/33473	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-82c1%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/ad.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/ad.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
